Unnamed: 0,城市,职位类型,学历要求 ,岗位名称,地址,薪资,年薪,学历
166,石家庄,员工关系,中专/中技,员工关系,159f114e960a31241nBz39y5EFdY,3-4K,42000,"['1-3年', '中专/中技']"
167,石家庄,员工关系,大专,双休  人事+五险,5d7b839ced27dccd1HJy2tm4FVRV,3-4K,42000,"['1年以内', '大专']"
168,石家庄,员工关系,本科,招聘,a8d4cb502eeda48b1n172NW8FFZV,4-6K,60000,"['1-3年', '本科']"
169,石家庄,员工关系,大专,员工关系,949b83c3eaf107861XR82t-9EVpS,3-7K,60000,"['1年以内', '大专']"
170,石家庄,员工关系,大专,人力资源管理,6e2f855b57e6eaa41HZy2d--FVRY,5-6K,66000,"['经验不限', '大专']"
171,石家庄,员工关系,本科,ssc主管,f35eae4298902fbb1Hdy29-9FFdV,7-12K,114000,"['3-5年', '本科']"
172,石家庄,员工关系,本科,员工关系,16d50491866d148e1HFz2tu-GVpU,6-7K,78000,"['3-5年', '本科']"
173,石家庄,员工关系,学历不限,人事行政专员,33efd245c37f1c681XV909m0FVJZ,3-4K,42000,"['1-3年', '学历不限']"
174,石家庄,员工关系,学历不限,办公室打字,b66406b9d9b912d61XRz29y_ElNY,4-5K,54000,"['经验不限', '学历不限']"
175,石家庄,员工关系,大专,招聘,5c448f860de2dbb91nJ5096-FFFU,5-6K,66000,"['经验不限', '大专']"
176,石家庄,员工关系,学历不限,人事专员,c2574379ea99024c1n192Nm-EVFX,3-4K,42000,"['1年以内', '学历不限']"
177,石家庄,员工关系,学历不限,人事专员+晋升,1de7c63da200a8501HB-2Nu9EFpY,4-6K,60000,"['经验不限', '学历不限']"
178,石家庄,员工关系,学历不限,人事专员 五险一金 提供住宿,54d532e5f243d8851HB829u4EFNW,4-6K,60000,"['经验不限', '学历不限']"
179,石家庄,员工关系,中专/中技,员工关系,c9b2afb10e064d591nJz0tu7EFtZ,4-5K,54000,"['经验不限', '中专/中技']"
180,石家庄,员工关系,本科,ssc负责人,f4cf9cf9e464c3501Hd53N66EFdU,9-14K·14薪,161000,"['5-10年', '本科']"
181,石家庄,员工关系,学历不限,人事实习生,cc27b6c5b5b130161HJ53tm-F1NQ,4-8K,72000,"['经验不限', '学历不限']"
182,石家庄,组织发展,大专,行政文员助理5000+保险+住宿免费,abfc19f6b68989ec1HZ_2Nq7GVdW,3-5K,48000,"['经验不限', '大专']"
183,石家庄,组织发展,学历不限,储备干部,75531281644c48f11X163dy-E1tY,4-8K,72000,"['经验不限', '学历不限']"
184,石家庄,组织发展,大专,管理培训生,c2fb86c2f91631331nZ90tS7FlpX,2-4K,36000,"['经验不限', '大专']"
185,石家庄,组织发展,学历不限,组织发展,edbcfd52102ebe6e1n1929y8E1VU,1-2K,18000,"['经验不限', '学历不限']"
186,石家庄,组织发展,本科,组织发展经理,084f8d01bf21be3d1HR_3tS0FFpU,6-7K,78000,"['经验不限', '本科']"
187,石家庄,组织发展,中专/中技,无责行政助理+有前辈带,f0d90dba8af6c74e1HJ72t26FFpS,4-8K,72000,"['经验不限', '中专/中技']"
188,石家庄,组织发展,中专/中技,前台,3a0cdb680bc660e41HN52dS4FlBW,3-4K,42000,"['经验不限', '中专/中技']"
189,石家庄,组织发展,中专/中技,行政专员/助理提供住宿,317a260bd6b0ccde1HZ72N24FlNR,4-6K,60000,"['经验不限', '中专/中技']"
190,石家庄,组织发展,学历不限,人事专员,b4450f283f5d2ce31HJ53t69EVdY,3-4K,42000,"['1-3年', '学历不限']"
191,石家庄,组织发展,大专,6k区域助理（不出差）,c6be02373ecfdd240nJ_0tu-FFQ~,4-8K,72000,"['1-3年', '大专']"
192,石家庄,组织发展,本科,组织发展主管,571f59608fe441971n1_2tW-EVBS,5-9K,84000,"['3-5年', '本科']"
193,石家庄,组织发展,学历不限,公司内部员工,4e1660f3681b43b71HJ_29-0ElNT,4-8K,72000,"['经验不限', '学历不限']"
194,石家庄,组织发展,本科,组织发展,7ed611ea20f1e6763nx_39m_FFo~,70-80元/天,18750,"['5天/周', '3个月', '本科']"
195,石家庄,组织发展,学历不限,人事专员+4500+免费住宿,c7f40b70b89ebfd61Hd409W7FlFV,4-6K,60000,"['经验不限', '学历不限']"
196,石家庄,组织发展,高中,储备店长,1804b25b53ab52b503d92dm_GFU~,3-4K,42000,"['1-3年', '高中']"
197,石家庄,组织发展,本科,组织发展,a9d802660aa7b4541nd-2t68FVY~,5-10K,90000,"['1-3年', '本科']"
198,石家庄,组织发展,本科,组织管理员,e4982c6fe5a3d1f21Hx80ti7F1ZW,6-11K,102000,"['经验不限', '本科']"
199,石家庄,组织发展,本科,组织发展经理,789150d3deff460b1HFy3dS5ElBQ,7-12K,114000,"['1-3年', '本科']"
200,石家庄,组织发展,本科,挂车服务,c9dda893b7743a051HZ709-1EVJX,8-13K,126000,"['经验不限', '本科']"
201,石家庄,组织发展,本科,企业管理部经理,c1319f3156298cb01HR-2tm9ElJY,8-13K,126000,"['3-5年', '本科']"
202,石家庄,组织发展,本科,人力资源专员,f986cdefd1aa003d1HR_3ti5ElJX,4-5K,54000,"['经验不限', '本科']"
203,石家庄,组织发展,中专/中技,行政助理+免费住宿,2c38c081606e64471HV43Ny_FldX,4-9K,78000,"['经验不限', '中专/中技']"
204,石家庄,组织发展,本科,前台文员+免费住宿+五险一金,d013d83302b2f0021HZ42Nq-EFFW,4-6K,60000,"['经验不限', '本科']"
205,石家庄,组织发展,学历不限,部门文员,60b0facf33ec71471HB_3Ny9F1NU,6-10K,96000,"['经验不限', '学历不限']"
206,石家庄,组织发展,中专/中技,行政专员/助理提供住宿,3b423006b45e20e71HVz2N-5EVJY,4-6K,60000,"['经验不限', '中专/中技']"
207,石家庄,组织发展,学历不限,人事助理+保险+免费住宿,edcf3f58bba63f421HV-3ti9EFVU,4-6K,60000,"['经验不限', '学历不限']"
208,石家庄,组织发展,本科,组织与人才发展专员,e8657c2d6b282ce91HZ-39S7E1tX,4-6K,60000,"['在校/应届', '本科']"
209,石家庄,组织发展,学历不限,文员,f10c6066e333326d1HB_3Ni7GVZW,5-9K,84000,"['1年以内', '学历不限']"
210,石家庄,组织发展,学历不限,人事专员+免费住宿,8c3b069385f5d91f1HZ-2N25EFdX,4-6K,60000,"['经验不限', '学历不限']"
211,石家庄,组织发展,中专/中技,人事助理,12ef8311c05431061HVz2N-5GFRX,4-6K,60000,"['经验不限', '中专/中技']"
212,石家庄,企业文化,大专,企业文化/人事,77fde39aacc7a5521HJ_2t2-GFZT,5-7K,72000,"['10年以上', '大专']"
213,石家庄,企业文化,硕士,企业文化经理,7098433c4c5f19771HN80tS1FVZT,10-15K,150000,"['3-5年', '硕士']"
214,石家庄,企业文化,大专,人事,7741111a123bb9eb1X1z2ty4F1pX,4-6K,60000,"['经验不限', '大专']"
215,石家庄,企业文化,学历不限,企业文化,b3c99b3f29f5d5d71HBy3N29E1JW,5-10K,90000,"['经验不限', '学历不限']"
216,石家庄,企业文化,大专,内勤,cbe0f2bc393a5d361XN_2di4EldR,3-4K,42000,"['1-3年', '大专']"
217,石家庄,企业文化,本科,游戏公司里的企业文化专员,d4612280b6484f371HN72dm0EVtS,4-5K,54000,"['1-3年', '本科']"
218,石家庄,企业文化,本科,企业文化经理,60f430bbadcc3bd21HZ93d66EFJR,8-12K,120000,"['3-5年', '本科']"
219,石家庄,企业文化,本科,企业文化宣传专员,123fb986f69d5e9c1HB93d29FFZU,4-5K,54000,"['1-3年', '本科']"
220,石家庄,企业文化,中专/中技,商务接待,94e5a2f5d42666721XN_2di_EFtW,5-8K,78000,"['3-5年', '中专/中技']"
221,石家庄,企业文化,本科,人事专员（企业文化方向）,9b83436e609792c01HJz2dS6E1RW,4-8K,72000,"['1-3年', '本科']"
222,石家庄,企业文化,学历不限,企业文化,2c83322990cc21af1HBy3N29EVdW,5-6K,66000,"['经验不限', '学历不限']"
223,石家庄,企业文化,本科,企业文化专员,06644dd3090d1bfc1HJz2dS6EFtZ,4-8K,72000,"['1-3年', '本科']"
224,石家庄,企业文化,本科,企业文化专员,583e74cce9d4437e1HJz3dq7F1pT,4-8K,72000,"['1-3年', '本科']"
225,石家庄,薪酬绩效,本科,薪酬绩效专员,59f33c0d69dd45691nd42dW7EVdQ,4-6K,60000,"['3-5年', '本科']"
226,石家庄,薪酬绩效,大专,人力资源主管,21bdf6b8c5e155081nN53tW-FlFW,3-4K,42000,"['1年以内', '大专']"
227,石家庄,薪酬绩效,本科,薪酬绩效专家,88455ef37d1906c21HF92929F1FY,10-15K·13薪,162500,"['5-10年', '本科']"
228,石家庄,薪酬绩效,大专,薪酬专员,50beb5f5b09e4c7a1n163Nq6EFZR,5-8K,78000,"['1-3年', '大专']"
229,石家庄,薪酬绩效,本科,绩效经理,0baccf17f69a1dd41Hd42Nq9E1ZR,6-7K,78000,"['3-5年', '本科']"
230,石家庄,薪酬绩效,本科,绩效运营岗,bac92f4e0bdf56f11HZz39m7EFNV,4-6K·13薪,65000,"['经验不限', '本科']"
231,石家庄,薪酬绩效,学历不限,人事主管,6ebc2123b0e2fe8c1HF43dm4GVZY,5-7K,72000,"['1-3年', '学历不限']"
232,石家庄,薪酬绩效,大专,薪酬绩效主管,acd5c6b732a6ee1f1HN43Ny7FldU,8-10K,108000,"['1-3年', '大专']"
233,石家庄,薪酬绩效,本科,绩效专员,57846cde27e25e581nB_3t-6GVFZ,4-6K,60000,"['1-3年', '本科']"
234,石家庄,薪酬绩效,大专,办公室文员,8c2d548be26e2e0a1HR93d66E1tX,4-5K,54000,"['1年以内', '大专']"
235,石家庄,薪酬绩效,本科,高级薪酬绩效专员,c9695650c8795ee71HB73927GVRS,5-8K,78000,"['3-5年', '本科']"
236,石家庄,薪酬绩效,大专,绩效考核专员,093ef98f5b6b55981Xx50tu8FltQ,4-6K,60000,"['1-3年', '大专']"
237,石家庄,薪酬绩效,中专/中技,工程劳资员,c3d91b0745c91c0b1HJy29q_FlFV,4-8K,72000,"['3-5年', '中专/中技']"
238,石家庄,薪酬绩效,本科,薪酬绩效经理/主管,7c8989a3def247a11HN439-8FlNX,8-10K,108000,"['5-10年', '本科']"
239,石家庄,薪酬绩效,高中,人事招聘专员,af8fec2e7e7434ac1Xx93Ny8E1VW,3-4K,42000,"['1-3年', '高中']"
240,石家庄,薪酬绩效,大专,薪资福利,f9d556678632b21f1XZ62di4EVc~,3-5K,48000,"['1-3年', '大专']"
241,石家庄,薪酬绩效,大专,薪酬福利专员,24e62c8a8fb635281HF72tm1EFVZ,4-5K,54000,"['1-3年', '大专']"
242,石家庄,薪酬绩效,大专,社保绩效经理,4da1e615a317826d1HJ50tW4F1BQ,5-7K,72000,"['5-10年', '大专']"
243,石家庄,薪酬绩效,中专/中技,项目劳资员,d5aad90f3f1554461HN629i1EVZQ,6-7K,78000,"['1-3年', '中专/中技']"
244,石家庄,薪酬绩效,本科,薪酬绩效专员,60e3fdb992ebec1a0Xx-0t66FFo~,5-10K,90000,"['1-3年', '本科']"
245,石家庄,薪酬绩效,大专,行政文员,f3fc8a1d0ce1ad9b1nRy2ti1GFRW,2-4K,36000,"['经验不限', '大专']"
246,石家庄,薪酬绩效,大专,项目劳资员,0232e4c46504f13d1HBz3t64FlVX,3-4K,42000,"['1年以内', '大专']"
247,石家庄,薪酬绩效,大专,人事专员,af748d79caa4c5e80X162du4E1s~,3-4K,42000,"['1-3年', '大专']"
248,石家庄,薪酬绩效,本科,薪酬绩效经理/主管,b3167900bd26c3801HJ73di-FltS,7-10K,102000,"['3-5年', '本科']"
249,石家庄,薪酬绩效,学历不限,人事,3582adf64f2554951HJy2d-8ElFS,3-4K,42000,"['经验不限', '学历不限']"
250,石家庄,薪酬绩效,大专,人事服务专员,099c8dd608a6e0da1nF93Nu8E1JR,3-6K,54000,"['1-3年', '大专']"
251,石家庄,薪酬绩效,本科,人事专员,15438204c38427ad1n1429m-E1pR,3-5K,48000,"['1-3年', '本科']"
252,石家庄,薪酬绩效,大专,薪酬绩效专员,1ad1414b8eb666591nJ63N67FVFS,4-5K,54000,"['1-3年', '大专']"
253,石家庄,薪酬绩效,本科,人力资源管理,aaf6c592398d01e53n193960Elc~,4-6K,60000,"['经验不限', '本科']"
254,石家庄,薪酬绩效,大专,人事专员,bc3ce8008248f1261Xd_39S4ElFS,4-6K,60000,"['3-5年', '大专']"
255,石家庄,猎头顾问,大专,建筑资质转让经理,d7692c43380ef99c1nJ-2dy0EldV,15-20K,210000,"['1-3年', '大专']"
256,石家庄,猎头顾问,学历不限,猎头,d96b80b06da693571HJy3d-4FFdQ,5-10K,90000,"['经验不限', '学历不限']"
257,石家庄,猎头顾问,大专,猎头,0a63920728c0cc781XN43ty0EVpX,5-8K,78000,"['1-3年', '大专']"
258,石家庄,猎头顾问,大专,猎头顾问,7169d31036aba6b11X1y0tu7GVJY,3-5K,48000,"['经验不限', '大专']"
259,石家庄,猎头顾问,大专,资质顾问,d9bad38f2f34181f1nBz3Nm_EFRS,9-12K,126000,"['1-3年', '大专']"
260,石家庄,猎头顾问,大专,有经验的资质经理,a71fb0d93fbc5cbf1XZy2ty5E1JQ,6-11K,102000,"['1-3年', '大专']"
261,石家庄,行政专员/助理,大专,行政助理兼前台,935460b2a06c500c1HJ_0tu1GVBV,4-6K,60000,"['1-3年', '大专']"
262,石家庄,行政专员/助理,学历不限,实现霸王茶姬自由！坐班文职,50887b6bf128c6df1Hx82ty-FVFV,5-8K,78000,"['经验不限', '学历不限']"
263,石家庄,行政专员/助理,大专,行政专员,9f04c5dacacb37491HJ-39-6FlVX,3-6K,54000,"['经验不限', '大专']"
264,石家庄,行政专员/助理,本科,行政专员,4744b98e01df37ca1HF409y8GFFV,5-7K,72000,"['在校/应届', '本科']"
265,石家庄,行政专员/助理,本科,办公室内勤,6912476f03dae59f1Xxy2tW1F1pT,3-4K,42000,"['3-5年', '本科']"
266,石家庄,行政专员/助理,本科,行政助理,cf1bdbbdb58b78dd1HJz2Nq_FFRR,4-5K,54000,"['1-3年', '本科']"
267,石家庄,行政专员/助理,大专,央企直聘*综合团队优才管理干部,dae6ee553506b4e81HN43Ni1GFRY,5-7K,72000,"['1-3年', '大专']"
268,石家庄,行政专员/助理,学历不限,办公室助理文员,33b3c8a11438b7401HJ42d2-FFtY,4-9K,78000,"['经验不限', '学历不限']"
269,石家庄,行政专员/助理,大专,稽核专员,1589fb13085c344c1HN40tW7GFNX,3-4K,42000,"['经验不限', '大专']"
270,石家庄,行政专员/助理,初中及以下,国企办公（水上公园附近）双休+五险一金,d096e4db75fa81821HJ63ti4FlRR,4-5K,54000,"['经验不限', '初中及以下']"
271,石家庄,行政专员/助理,大专,[新百广场]可转编办公室文职+五险一金+双休,f192a2e7d8c07f9e1HN92du_EVJV,5-7K,72000,"['经验不限', '大专']"
272,石家庄,行政专员/助理,本科,文员,41471edda2e8474a1nFy2NS7EltS,4-5K,54000,"['1-3年', '本科']"
273,石家庄,行政专员/助理,中专/中技,保底3000＋接线专员＋五险无销售,cc5ba0bf54d551861HF43NW8GFRX,3-6K,54000,"['经验不限', '中专/中技']"
274,石家庄,行政专员/助理,高中,行政实习生（带薪培训）,16a2fef1d270f0fa1Hd83tS0EVVR,3-6K,54000,"['经验不限', '高中']"
275,石家庄,行政专员/助理,高中,无责底薪四千+办公室文职+五险,4ff080da0dbf82f21Hd52N2_GFRR,3-6K,54000,"['1-3年', '高中']"
276,石家庄,行政专员/助理,学历不限,总经办助理（行政方向）,a0c013753723fd8d1Hd_2tq-ElRU,5-6K,66000,"['1-3年', '学历不限']"
277,石家庄,行政专员/助理,大专,办公室信息文员,889f71933617c9dd1nBy2tu9GFFV,4-6K,60000,"['经验不限', '大专']"
278,石家庄,行政专员/助理,大专,央企记录专员,b3f74c65c05528f01HV50t-0E1VQ,5-6K,66000,"['经验不限', '大专']"
279,石家庄,行政专员/助理,大专,行政内勤,2d2bf36500b7461a1XF73ty5EFVR,3-6K,54000,"['1-3年', '大专']"
280,石家庄,行政专员/助理,大专,商务助理,46bf5d4a5ba8bfbf1HJy2du6GFRR,2-4K,36000,"['1-3年', '大专']"
281,石家庄,行政专员/助理,大专,行政专员,1713a90a2e95702c1XN73t6_EVtS,3-4K,42000,"['1-3年', '大专']"
282,石家庄,行政专员/助理,大专,双休+行政（需要有经验）,f6470827df9d5e0e1HN82ty0EVFQ,3-4K,42000,"['1-3年', '大专']"
283,石家庄,行政专员/助理,大专,行政专员/助理,c9a9a15ede47bb161HZ53du_EFpV,3-7K,60000,"['1-3年', '大专']"
284,石家庄,行政专员/助理,大专,[央企直聘]运营管理（需线下面试）,1ee7bad01baee5521HB93tq8E1pT,8-12K·13薪,130000,"['1-3年', '大专']"
285,石家庄,行政专员/助理,大专,电商助理,5c35422997167e3f1HV82N66FltR,3-5K,48000,"['经验不限', '大专']"
286,石家庄,行政专员/助理,大专,文员,2d26569a93882de31X1_2t-5E1pU,4-5K,54000,"['经验不限', '大专']"
287,石家庄,行政专员/助理,大专,美容助理,9ca888a7617445101Hd40tm0EFtU,3-5K,48000,"['1-3年', '大专']"
288,石家庄,行政专员/助理,大专,储备干部（内部培养+提供住宿）,111ad4665dee82c91HJ62Ni0EVJX,6-11K,102000,"['在校/应届', '大专']"
289,石家庄,行政专员/助理,大专,店面助理,38156e5f6779a53f1HN80ti-E1JV,3-5K,48000,"['1-3年', '大专']"
290,石家庄,行政专员/助理,大专,综合办公室专员,5b59c966fddca0551HJ53tq-EVNX,3-4K,42000,"['1-3年', '大专']"
291,石家庄,行政经理/主管,本科,律所执行主任,b7a86bde93d9b04f1HJz3dq5GFNT,6-8K,84000,"['3-5年', '本科']"
292,石家庄,行政经理/主管,学历不限,高薪急聘会计,1a7f4f9c159b0b0b1XN43Nq0EVFS,4-7K,66000,"['3-5年', '学历不限']"
293,石家庄,行政经理/主管,本科,58驾培集团燕赵驾校行政经理,4bb7cab4354bdabb1HB609i4FFRV,4-8K,72000,"['3-5年', '本科']"
294,石家庄,行政经理/主管,本科,行政部长（入职五险一金）,e50e770017552b311HF52d26FVZT,5-7K,72000,"['3-5年', '本科']"
295,石家庄,行政经理/主管,本科,办公室主任,1945548d5541018e1HF_2t25FFtW,6-8K,84000,"['1-3年', '本科']"
296,石家庄,行政经理/主管,大专,行政经理/主管,a7fa50f2a8dc82c21HJ439y0FVtS,5-10K,90000,"['1-3年', '大专']"
297,石家庄,行政经理/主管,大专,行政文员,ac49f2981780d41e1n150926GFFT,2-4K,36000,"['经验不限', '大专']"
298,石家庄,行政经理/主管,本科,行政负责人（行政经理）,5b54ef0457b159b41Hx92t-7GFZQ,10-14K·15薪,180000,"['5-10年', '本科']"
299,石家庄,行政经理/主管,大专,协会办公室主任（副秘书长）,6b0eff35e1bcac141XJ_29i_EldR,4-5K,54000,"['1-3年', '大专']"
300,石家庄,行政经理/主管,大专,行政主管,5fa71b7d68e6de111HZ409-4EVtS,7-8K,90000,"['3-5年', '大专']"
301,石家庄,行政经理/主管,大专,【央企直聘】综合管理岗（优才计划）,c175141eb18195ef1HN-2924EVZS,7-11K,108000,"['1-3年', '大专']"
302,石家庄,行政经理/主管,大专,行政经理/主管,82e4ba66fdb2e9cf1HN72928EFNU,3-8K,66000,"['3-5年', '大专']"
303,石家庄,行政经理/主管,中专/中技,高级行政专员/行政主管,e045614b19f053981HN-2dm8FlBS,2-4K,36000,"['1-3年', '中专/中技']"
304,石家庄,行政经理/主管,本科,金融企业咨询公司行政主管,b32fc3759d4fabc41HF_3d64EldT,5-10K,90000,"['3-5年', '本科']"
305,石家庄,行政经理/主管,大专,建筑投标负责人,c28176a8f04e87a41HJ92tm1EFtR,6-11K,102000,"['5-10年', '大专']"
306,石家庄,行政经理/主管,本科,行政主管/经理,2d144200f1209ea21Hd53Nq8E1VX,10-15K·14薪,175000,"['5-10年', '本科']"
307,石家庄,行政经理/主管,大专,行政经理,6e6c6002fb96ba431HN93t-4GFpT,8-10K,108000,"['3-5年', '大专']"
308,石家庄,行政经理/主管,大专,办公室主管,c9d71bac56bae1451XJ529W4E1NR,3-5K,48000,"['3-5年', '大专']"
309,石家庄,行政经理/主管,本科,行政主管,a3f8f6ebc7e9d08f1HN92tS8F1RW,4-6K,60000,"['3-5年', '本科']"
310,石家庄,行政经理/主管,本科,行政部长,962ee1bba2c46e901Hd709S_FVFX,6-8K,84000,"['3-5年', '本科']"
311,石家庄,行政经理/主管,本科,急聘行政主管五险一金,cc112c703dfc56711HF929u0F1VV,6-9K,90000,"['3-5年', '本科']"
312,石家庄,行政经理/主管,本科,行政部长,45f0e0cf7796dc951HV939u8GFVR,6-8K,84000,"['1-3年', '本科']"
313,石家庄,行政经理/主管,大专,行政前台,8e72fe3da7b465711HB-29i9GFJW,4-5K,54000,"['1-3年', '大专']"
314,石家庄,行政经理/主管,大专,行政主管,e4463c0406023ba71HN53t24GVtW,5-10K,90000,"['3-5年', '大专']"
315,石家庄,行政经理/主管,大专,行政接待主管,5d97f649ce247fe01HBz3tm6E1VU,5-6K,66000,"['3-5年', '大专']"
316,石家庄,行政经理/主管,本科,行政财务主管,95535edd9e9b38111HN_3NW8FVpQ,5-6K,66000,"['1-3年', '本科']"
317,石家庄,行政经理/主管,本科,行政主管/经理,b65af80114c218c41HB90tS6GVZX,5-10K,90000,"['1-3年', '本科']"
318,石家庄,行政经理/主管,大专,行政主管-正定新安镇,eb83e6326ef4ffb21HJ82t20EFdY,4-6K,60000,"['3-5年', '大专']"
319,石家庄,行政经理/主管,大专,行政人事经理,0f61cec9f6a24a831HN-0t-8EVRT,6-8K,84000,"['1-3年', '大专']"
320,石家庄,行政经理/主管,大专,综合管理,c185f78201b7c01e1HB93dq9EVNT,7-9K·13薪,104000,"['3-5年', '大专']"
