Unnamed: 0,城市,职位类型,学历要求,岗位名称,地址,薪资,年薪,经验不限,,
9,哈尔滨,Java,大专,开发实施工程师,3cd6dcbb3fc1b4961Hd709u1FVBQ,7-10K,102000,1-3年,,
10,哈尔滨,Java,本科,Java,f93dbb39df2c958c1XJ83du5FFFS,9-11K,120000,5-10年,,
11,哈尔滨,Java,中专/中技,Java软件开发工程师,4c67e5917565f0b50XV62ty0EVE~,1-2K,18000,在校/应届,,
12,哈尔滨,Java,学历不限,java,e8fb439d1b3335b21HN82di8F1JQ,7-10K,102000,3-5年,,
13,哈尔滨,Java,大专,Java工程师,902037334337af701nJz29q_EVJV,6-11K,102000,3-5年,,
14,哈尔滨,Java,本科,Java开发工程师-哈尔滨,e21b76556f9a18761XN_2t-8GFFU,8-13K,126000,5-10年,,
15,哈尔滨,Java,本科,Java开发工程师,6ebfddfde02d54071n150ti8FFtS,9-14K,138000,5-10年,,
16,哈尔滨,Java,大专,软件集成工程师,45092d8aa3fb80851nF73t27GVFU,6-11K,102000,3-5年,,
17,哈尔滨,Java,本科,初级JAVA开发工程师,73c2540865f5d24c1XZ63Nu-ElFV,4-6K,60000,1-3年,,
18,哈尔滨,Java,本科,初中级开发工程师,85b60c8051c071d71HZ93tm-FVtW,5-7K,72000,经验不限,,
19,哈尔滨,Java,本科,java软件工程师,2b36658f917e33c41X162dW-EFpW,8-12K,120000,3-5年,,
20,哈尔滨,Java,本科,微信小程序开发,b0f7f32e128722ae1XF62d28FVBW,4-6K,60000,3-5年,,
21,哈尔滨,Java,本科,后端开发,9f867c65e673d31f1HJ52t68FVdU,5-6K,66000,在校/应届,,
22,哈尔滨,Java,本科,Java,194a1d8abe78dff81HN52tu0GFpY,7-10K,102000,3-5年,,
23,哈尔滨,Java,大专,java研发工程师,d35397cd94eb7d241HB409W_FFNS,8-10K,108000,1-3年,,
24,哈尔滨,Java,学历不限,高级java开发工程师,809a764a48fbacd21XF639i6ElBW,8-13K,126000,5-10年,,
25,哈尔滨,Java,本科,软件开发,a2811eefc08adbb61HV72di5E1VS,6-11K,102000,1-3年,,
26,哈尔滨,Java,大专,Java,2411d9dca8f0650d1nx72ty6E1NX,8-13K,126000,1-3年,,
27,哈尔滨,Java,学历不限,Java,24fd82be56d8b73a1nx50ty9GFZT,6-11K,102000,5-10年,,
28,哈尔滨,Java,本科,JAVA开发工程师,1d8f9d7b1c3db6a81HR72ty1FlFU,5-10K,90000,3-5年,,
29,哈尔滨,Java,本科,java后端高级开发工程师,a337307a391b08a71XFy2d65FlJX,8-12K,120000,5-10年,,
30,哈尔滨,C/C++,本科,C++工程师,3056a6de693bb4391HR-2di0EVNQ,6-8K,84000,3-5年,,
31,哈尔滨,C/C++,本科,java高级开发工程师,eb857e6038bcffdb1XJ-0ty-EVFV,8-10K,108000,3-5年,,
32,哈尔滨,C/C++,大专,C++,693c8363ebcb64281nV-3N65ElZZ,8-13K,126000,1-3年,,
33,哈尔滨,C/C++,本科,C++服务端开发工程师,e5433532c7e73fd41nZ60ti7EVtV,15-25K,240000,3-5年,,
34,哈尔滨,C/C++,本科,c++开发工程师,61ffbfe942aa522b1HFz2NW0FFtT,5-9K,84000,1-3年,,
35,哈尔滨,C/C++,本科,c++应用开发工程师,4b0bdc1bd2e86a491XF90ty4FVNR,6-11K·13薪,110500,1-3年,,
36,哈尔滨,C/C++,本科,Windows客户端开发工程师,62643f04c88f7f831nF_0ti9FFBS,8-12K,120000,3-5年,,
37,哈尔滨,C/C++,本科,c++开发工程师,e72209ee6cd1b5431HV_0tm5EVdQ,11-17K·15薪,210000,5-10年,,
38,哈尔滨,C/C++,本科,高级qt开发工程师,9037ffe80a388d591Hd82tm5GFRY,20-40K,360000,3-5年,,
39,哈尔滨,C/C++,学历不限,软件开发工程师,0c236625b28a389f0XN93d-_GVo~,10-15K,150000,1-3年,,
40,哈尔滨,C/C++,本科,C++,c4eb7082daa6ecce1nVz3N67FFJW,5-8K,78000,1-3年,,
41,哈尔滨,C/C++,大专,程序员,8e0e334df41f6e0f1XJ92d-6EVRR,5-10K,90000,经验不限,,
42,哈尔滨,C/C++,大专,C++,cc8540937258200b0nN929q9FFQ~,6-10K,96000,1-3年,,
43,哈尔滨,C/C++,本科,C++高级开发工程师,6dcadfb18f76e2301Xdz39W4EVtQ,10-15K,150000,5-10年,,
44,哈尔滨,C/C++,高中,软件研发技术工程师,b86c542a0a989e781XN83tm8EVBU,3-5K,48000,经验不限,,
45,哈尔滨,C/C++,本科,C++,3e157034e9a3bab71nd60tq6ElZQ,5-8K,78000,1-3年,,
46,哈尔滨,C/C++,本科,软件工程师,08c11821c494193a1Xd_3d61GVtQ,7-12K,114000,3-5年,,
47,哈尔滨,C/C++,本科,研发工程师-淘天集团2025届实习生招聘,2f2988119cc5eb341HB93dW_FlBY,300-500元/天,100000,3天/周,, '本科']
48,哈尔滨,C/C++,本科,机器人软件开发工程师,a7bc77ad5b4c61761HN72du4EVdZ,15-30K·13薪,292500,3-5年,,
49,哈尔滨,C/C++,本科,C/C++,85731f6b4173534e1HRy09u8GVVX,20-30K·14薪,350000,3-5年,,
50,哈尔滨,C/C++,大专,C/C++,d4693b2fa55713701HN-2du0EFZW,40-100元/时,140000,1-3年,,
51,哈尔滨,C/C++,本科,软件工程师,0b587c0f5827c92b1nd729S7FVFV,12-24K·15薪,270000,经验不限,,
52,哈尔滨,C/C++,大专,c++开发,0823007a6337c3e31XJ42dW7FFdZ,8-10K,108000,3-5年,,
53,哈尔滨,C/C++,本科,系统研发工程师,0dad5d50f16deb4d1XNz29W-F1NX,10-15K·13薪,162500,3-5年,,
54,哈尔滨,C/C++,本科,linux高级开发工程师,038a1ef47e3ee98c1HN73ti7GFNY,8-13K·13薪,136500,3-5年,,
55,哈尔滨,C/C++,本科,高级程序员,bd99d62fd9dfd1201X1z2dy1FFJX,50-55K,630000,3-5年,,
56,哈尔滨,C/C++,本科,c++开发工程师,e1ccbefa31ec67981XF609S9GVFX,7-12K·16薪,152000,3-5年,,
57,哈尔滨,C/C++,学历不限,C++,5e8634ec8e78348c0XZ63d-8ElY~,8-12K,120000,在校/应届,,
58,哈尔滨,C/C++,学历不限,程序逆向,b12969ee007de0ee1HB52dS4E1RV,10-15K,150000,1-3年,,
59,哈尔滨,C/C++,大专,C＋＋开发,6312ed13a242a41b1nVz3ti8EVBU,5-9K,84000,1-3年,,
60,哈尔滨,PHP,学历不限,实习PHP工程师,0a3f6bf06a8aead51HZ-3tq1E1RX,50-100元/天,18750,7天/周,, '学历不限']
61,哈尔滨,PHP,本科,高级php开发工程师,d61dc56cac559ce61XB92N--F1NR,8-10K,108000,1-3年,,
62,哈尔滨,PHP,中专/中技,外贸网站建设专员双休,150a92122e8a13971HF63NS8GFtW,4-5K,54000,经验不限,,
63,哈尔滨,PHP,大专,php高级研发工程师,d85a03e936ecc1fe1HN82Nu9FVpQ,5-10K,90000,3-5年,,
64,哈尔滨,PHP,大专,PHP,17f361a909941ae41XR509S8GFtR,8-10K,108000,5-10年,,
65,哈尔滨,PHP,学历不限,高级程序员,02154d893632d1971XN92N25EFFZ,6-8K,84000,3-5年,,
66,哈尔滨,PHP,大专,PHP高级工程师,0063dca1da90c2e41n1-0t21GVRT,4-7K,66000,3-5年,,
67,哈尔滨,PHP,大专,php开发工程师,faab2c90b786926f1XB42Ny1FVJU,4-7K,66000,1-3年,,
68,哈尔滨,PHP,学历不限,php程序员,8a12a28d7ae016841nV82t6_E1NX,4-5K,54000,1-3年,,
69,哈尔滨,PHP,本科,高级php工程师,0167de776cf5d7871HF_3NS4FlBT,8-13K,126000,3-5年,,
70,哈尔滨,PHP,本科,PHP,f2f168b3a2294f610XR42dq1E1M~,8-12K,120000,经验不限,,
71,哈尔滨,PHP,学历不限,ecshop,f52e9b1eb525f8971H173du7GFA~,3-6K,54000,经验不限,,
72,哈尔滨,PHP,大专,PHP程序员,20816cb757c0b7870Hx-39i6FFE~,3-5K,48000,1-3年,,
73,哈尔滨,PHP,学历不限,微信小程序开发工程师,3f31c692d46b0c401n1639m-FVZQ,7-11K·13薪,117000,3-5年,,
74,哈尔滨,PHP,学历不限,PHP程序员,d794a8dde99bca7c1XV73tS4FVVW,5-6K,66000,经验不限,,
75,哈尔滨,PHP,大专,PHP软件工程师实习,8546c4bad96343cf1HB729-9GFdT,3-4K,42000,经验不限,,
76,哈尔滨,PHP,本科,php程序员,b2aaaec13ae7382d0n143Nm4ElE~,4-5K,54000,经验不限,,
77,哈尔滨,PHP,大专,高级php开发工程师,f193d0bc6d7da3b31XB929q-FVZX,8-13K,126000,3-5年,,
78,哈尔滨,PHP,高中,php高级工程师,51ce629fb791993a1X142dS_EFtV,5-10K,90000,1-3年,,
79,哈尔滨,PHP,大专,全栈式工程师,f0c471e69d90f2d61HN82NS1FFBX,7-12K,114000,5-10年,,
80,哈尔滨,PHP,本科,PHP,8142c70068fcebaa1HBy2NW-EldV,95-100元/时,195000,经验不限,,
81,哈尔滨,PHP,大专,PHP开发工程师,256a8830ca10ed0d1XZz3dW1FVJV,6-7K,78000,3-5年,,
82,哈尔滨,PHP,学历不限,PHP程序员,7bd5bcaac72f8aba0nV-0t69FFE~,5-8K,78000,1-3年,,
83,哈尔滨,PHP,学历不限,php开发工程师,503b32243ee776951nV-3tq-EFVR,4-9K,78000,1-3年,,
84,哈尔滨,PHP,大专,PHP开发工程师,45c4ec8d64aeb1431nJ509u9GVNT,6-8K,84000,3-5年,,
85,哈尔滨,PHP,学历不限,PHP程序员,ccdbc42b2ac9c1230HV42dq8EFc~,4-8K,72000,经验不限,,
86,哈尔滨,PHP,学历不限,PHP开发工程师,d71dc5556e1333c40HF83tq-EFM~,4-6K,60000,1-3年,,
87,哈尔滨,PHP,学历不限,PHP,3e7ee64b2fd315f31nR42d68F1NQ,6-10K,96000,1-3年,,
88,哈尔滨,PHP,本科,PHP开发人员,b6e16a867f238ab41XRz2Ny0EVo~,5-6K,66000,3-5年,,
89,哈尔滨,PHP,本科,PHP,af30927f135fbd7e1XB90ti9FFI~,4-7K,66000,1年以内,,
90,哈尔滨,Python,本科,Python 兼职,a43b3fe550d1fbdd1XN-3tq5GVZY,10-15K,150000,经验不限,,
91,哈尔滨,Python,大专,Python,7bec8937bca01aa933N80tW-ElE~,2-5K,42000,经验不限,,
92,哈尔滨,Python,本科,python数据分析师,d6541f391d2e4d011XJ52Ny9F1ZY,5-10K,90000,1-3年,,
93,哈尔滨,Python,本科,【留学生校招】软件开发工程师,b25180ff61e138801XB62NS-FVJV,14-28K·14薪,294000,在校/应届,,
94,哈尔滨,Python,大专,Python交付工程师,c45788788ccbdfe41nN_2dS4FlFY,4-7K,66000,经验不限,,
95,哈尔滨,Python,本科,服务端后台开发工程师,810763db31ccb9410HJ729y_E1I~,10-15K,150000,经验不限,,
96,哈尔滨,Python,本科,python开发工程师,1824a905965c29231XB_09m6GVRT,5-10K,90000,1-3年,,
97,哈尔滨,Python,大专,python开发工程师,9ee12ed45a07f69d1XNy39i4F1JS,4-8K,72000,经验不限,,
98,哈尔滨,Python,本科,AI后端开发工程师 （可远程）,8c59a2f7290f862e1HN-2dm6F1ZQ,120-180元/天,37500,5天/周,, '本科']
99,哈尔滨,Python,学历不限,python开发工程师,b7292c6dba0ff8661XN60t-1E1pU,3-4K,42000,经验不限,,
100,哈尔滨,Python,本科,前端开发工程师,4a6541d04eb759de1HJ43di4ElZU,6-7K,78000,1-3年,,
101,哈尔滨,Python,本科,python讲师,08c993e0620a06731XF62Nm4GFZX,6-10K,96000,3-5年,,
102,哈尔滨,Python,本科,编程工程师,f3e50424292b850d1XJ82tm0FlJS,8-12K,120000,1-3年,,
103,哈尔滨,Python,本科,Python,f59e1ba3552277d71HN72Nu7GFFZ,7-11K,108000,经验不限,,
104,哈尔滨,Python,大专,Python开发工程师,38b7f2fe17b93d501XV_2di-GFRY,6-8K,84000,1-3年,,
105,哈尔滨,Python,本科,python后端开发工程师,5f090c2b861bea121HR73NW6E1pZ,10-12K·14薪,154000,3-5年,,
106,哈尔滨,Python,本科,Python,7f01f7e252da75f503B829-0F1Y~,4-8K,72000,经验不限,,
107,哈尔滨,Python,大专,Python开发工程师,4a48662f21ebaf351nZ-3924ElJT,3-5K,48000,1年以内,,
108,哈尔滨,Python,本科,python实习生,760a693521d2379d1HBz2Nm0F1dW,60-70元/天,16250,5天/周,, '本科']
109,哈尔滨,Python,大专,Python开发工程师,58c48ee35489cc641XZ_3N61FVVY,7-8K,90000,3-5年,,
110,哈尔滨,Python,本科,python兼职,5a8271e5ac87d8751XN83Ny0FlJY,7-8K,90000,经验不限,,
111,哈尔滨,Python,大专,python开发交付工程师,7808dd4b40daf29f1XJ829S6E1ZZ,5-10K,90000,经验不限,,
112,哈尔滨,Python,本科,软件研发工程师（python）,117f71442b95bc981XFy3tW8EFRY,20-40K,360000,1-3年,,
113,哈尔滨,Python,本科,大数据开发工程师,0958d761dc86d2eb1nN_3tW0GFdS,8-12K,120000,3-5年,,
114,哈尔滨,Python,大专,Python开发工程师,307b7ebcb95beb781Xdz29-7FltV,5-8K,78000,1-3年,,
115,哈尔滨,Python,大专,开发交付项目经理,ff9e52f942349c2d1XJ93966E1FZ,15-18K,198000,3-5年,,
116,哈尔滨,Python,本科,后端开发工程师,97031cb467f5a7371nJy2dy-EVBU,9-14K·13薪,149500,经验不限,,
117,哈尔滨,Python,本科,Python开发工程师,ffff413099a09e901n1y2dy9FVRU,8-13K·13薪,136500,1-3年,,
118,哈尔滨,Python,大专,编程教学,93e74741e41c15c81n1y3N-1EFNT,4-7K,66000,1-3年,,
119,哈尔滨,Python,硕士,Python人工智能讲师,050b4c83d1b5f2f81XZ_3dy7EVNZ,12-13K,150000,经验不限,,
120,哈尔滨,C#,学历不限,软件系统开发工程师,a280ff1bbeb842421HBz0tu8EVRU,4-8K,72000,经验不限,,
121,哈尔滨,C#,本科,桌面软件开发工程师,6b113ff4386788091nN_2d28EVVS,7-12K,114000,1-3年,,
122,哈尔滨,C#,本科,开发工程师,80db7ada93f13b321X152t-1EFBR,5-6K,66000,1-3年,,
123,哈尔滨,C#,大专,c#程序员,7bcfcad19dc36dea3nV43NS6GVA~,5-8K,78000,1-3年,,
124,哈尔滨,C#,本科,后端开发工程师,a56c741f9576f42c1Hdz39W8E1FX,3-6K,54000,3-5年,,
125,哈尔滨,C#,本科,软件工程师,ddf84117004e397d1XJ42t-_GFNX,8-12K,120000,3-5年,,
126,哈尔滨,C#,大专,C#软件开发工程师,6aa64dc7388001b61XR_0tS9F1ZS,10-14K,144000,1-3年,,
127,哈尔滨,C#,学历不限,软件开发工程师,484aeebef3014cd20XN43N69EVM~,10-11K,126000,经验不限,,
128,哈尔滨,C#,大专,C#开发工程师,7015d590a6e3182c1nx93925ElVU,7-12K,114000,经验不限,,
129,哈尔滨,C#,大专,中级软件工程师,4bc55072b7b4c3a51nBz09i4FVJZ,4-8K,72000,1-3年,,
130,哈尔滨,C#,本科,软件开发程师,9d553c707f7de7341HF52d-8GVBZ,4-8K,72000,3-5年,,
131,哈尔滨,C#,本科,Java/.net/C#初级开发工程师,de4e369d628468701HN53dm6GFFT,4-6K·14薪,70000,1-3年,,
132,哈尔滨,C#,本科,程序员,fb0125d7c1d5a5021Hd609S-EVJT,5-6K·16薪,88000,1-3年,,
133,哈尔滨,C#,大专,c#开发工程师,1732229c5c6c82821XV72tu9GFFU,6-10K,96000,经验不限,,
134,哈尔滨,C#,大专,接口开发工程师,2533b93b5b96261d1nF52dS6FFVQ,3-5K,48000,在校/应届,,
135,哈尔滨,C#,学历不限,C# 程序员,05b0181d57880b8303N409u9GFc~,8-13K,126000,经验不限,,
136,哈尔滨,C#,本科,软件项目经理(软件系统工程师),c77f0c597c75cf3a1HN72tq1GVVR,10-15K,150000,5-10年,,
137,哈尔滨,C#,本科,上位机软件工程师,d60f05f155619fa81Hd80t-4GFRW,8-10K,108000,经验不限,,
138,哈尔滨,C#,本科,软件研发工程师,fe83141583d50f8f1HB42tu4EVRT,6-10K·13薪,104000,1-3年,,
139,哈尔滨,C#,大专,C#,791a10f0afe0b80a1n172d69GFU~,1-2K,18000,在校/应届,,
140,哈尔滨,C#,大专,GIS开发,bf22f88729abefcf0HZ82t65EFA~,10-15K,150000,3-5年,,
141,哈尔滨,C#,大专,C#,2cefbec33d9d00901XVz2t27GVdY,6-8K,84000,3-5年,,
142,哈尔滨,C#,本科,软件开发工程师,57f4547dc74aa2791Xd929-9GVNV,10-15K·13薪,162500,3-5年,,
143,哈尔滨,C#,学历不限,C#软件工程师,18b4c29d5d4bdedc1nB43ti0GVo~,10-15K,150000,经验不限,,
144,哈尔滨,C#,本科,C#软件开发工程师,8d0fecb0ec22fb091HN83926ElZT,6-10K,96000,1-3年,,
145,哈尔滨,C#,大专,C#开发工程师,5f46de27c8c432341HRy2Ny8FlQ~,6-8K,84000,3-5年,,
146,哈尔滨,C#,本科,C#,8c0c49e9e5432ef11nJ42d69FVZQ,4-6K,60000,经验不限,,
147,哈尔滨,C#,本科,软件开发工程师,d4fbdf91ef96657d1XZ73dq0EVRZ,9-13K,132000,经验不限,,
148,哈尔滨,C#,本科,c#开发工程师,c5f87e5f9a1ce2441nJ929W5GVRX,5-10K,90000,1-3年,,
149,哈尔滨,C#,本科,C#,484b7650ca5cc9761nJ50tm_FlpR,4-5K,54000,1-3年,,
150,哈尔滨,.NET,大专,.net开发工程师/8:30-17:30/周末双休,4c39d1a120ad494b1Hxy39W9E1dT,12-14K,156000,3-5年,,
151,哈尔滨,.NET,大专,C#软件工程师,51c59b98386740581XZz3920FlJU,9-14K,138000,3-5年,,
152,哈尔滨,.NET,大专,.net工程师,46de01c44e520dfc03x62tq8GFs~,3-6K,54000,1-3年,,
153,哈尔滨,.NET,大专,.net,c5fffccc27ca429b0HV-2d66GFM~,11-22K,198000,3-5年,,
154,哈尔滨,.NET,本科,.Net开发工程师,bda18133fa4c4b1c1nV72dW9GFBS,7-10K,102000,5-10年,,
155,哈尔滨,.NET,本科,asp.net/C#研发实习生,4c073741fe47a6181HN739S0FlJV,120-170元/天,36250,5天/周,, '本科']
156,哈尔滨,.NET,本科,.NET,4bd42a234e66f87e1HN-29i9EFZV,10-15K,150000,5-10年,,
157,哈尔滨,.NET,本科,.net开发工程师,6f2fea848d1bc37b1Xx529-4ElZR,5-7K,72000,1-3年,,
158,哈尔滨,.NET,本科,.NET开发（海外项目）,e1e91a62b6f87cc31XJ-2d64ElZV,6-10K,96000,5-10年,,
159,哈尔滨,.NET,本科,.NET工程师,d94af443f6f893f60n173926EVA~,6-10K,96000,经验不限,,
160,哈尔滨,.NET,大专,C#软件工程师,86a45b293ec2bd791XB63dq1GFVX,8-12K,120000,1-3年,,
161,哈尔滨,.NET,大专,.NET开发工程师,6850bc96f722d8741XN73tq9ElJY,6-10K,96000,3-5年,,
162,哈尔滨,.NET,本科,.net软件开发工程师,84592f0fc9d528c41XF60tu8EFFX,6-9K,90000,3-5年,,
163,哈尔滨,.NET,本科,.Net 后端开发工程师（初级）,8d98078443bd73171HN-3t-0FFVU,3-6K,54000,1-3年,,
164,哈尔滨,.NET,本科,软件工程师（哈尔滨）,896cfff6151d4b5b1HFz39i7F1VS,5-10K,90000,1-3年,,
165,哈尔滨,.NET,大专,asp.net高级开发工程师,64ffc8318975e8de1XF93NS5FlRU,7-12K,114000,1-3年,,
166,哈尔滨,.NET,学历不限,.NET,c6363b807140d7e71Xd52t60FFU~,6-8K,84000,1-3年,,
167,哈尔滨,.NET,本科,.NET开发工程师,7b972b25d6fef9a21nV92N61GVRT,10-15K,150000,经验不限,,
168,哈尔滨,.NET,大专,程序员,f730a633189de0101Xx-29q5FVZS,3-5K,48000,1-3年,,
169,哈尔滨,.NET,学历不限,ASP.NET开发工程师,2e5320155da324010XB829m7GVU~,3-4K,42000,1-3年,,
170,哈尔滨,.NET,学历不限,.net工程师,4017b8f516f0944b1XZ43di5FlBW,8-12K,120000,3-5年,,
171,哈尔滨,.NET,本科,.net工程师,ee93c9ef019f09c31XB92di4GFBW,8-13K,126000,1-3年,,
172,哈尔滨,.NET,本科,.net 工程师,beee6d57d4670f131XF-09S4GVtU,4-5K,54000,1年以内,,
173,哈尔滨,.NET,大专,.net后端开发工程师,0842503abdd3089a3nx-2965GFs~,6-10K,96000,5-10年,,
174,哈尔滨,.NET,大专,.NET,6d3f0d3f030ac7a51nJ42d25EVA~,5-8K,78000,1-3年,,
175,哈尔滨,.NET,高中,研发工程师,5da9a407fe718be11HF43dy5FltT,8-12K,120000,3-5年,,
176,哈尔滨,.NET,大专,.NET,0b43f1aa59dd67181Xx509i6GVtQ,6-10K·13薪,104000,1-3年,,
177,哈尔滨,.NET,大专,NET高级程序员,8103b5079d5dd1481HJ-2tW7F1pS,7-10K,102000,1-3年,,
178,哈尔滨,.NET,学历不限,.net,d16d54688630a7241X152961E1tQ,8-13K·13薪,136500,经验不限,,
179,哈尔滨,.NET,大专,软件开发工程师,f7b1f65d8ce470f31XJ62N67FFRW,4-8K,72000,1-3年,,
180,哈尔滨,Golang,大专,Go语音开发工程师,27806ff737d0f4911HZ_0t-0EVdW,5-10K,90000,1-3年,,
181,哈尔滨,Golang,本科,JAVA、Go开发工程师,ab7cfe819c84a35e1XJ_2Nq7EFRS,8-12K,120000,3-5年,,
182,哈尔滨,Golang,学历不限,golang高级开发工程师,f92618db391c3ca81HR-2dW0EVpW,6-10K·14薪,112000,3-5年,,
183,哈尔滨,Golang,本科,Golang,6ccd9237d0ecfa861X1639u5FFJU,12-17K,174000,3-5年,,
184,哈尔滨,Golang,大专,Golang,438ab267dbeecf171XNy2du_GFNU,5-8K,78000,1-3年,,
185,哈尔滨,Golang,本科,高级go开发工程师,f01e1986edf1f01d1HB83dy5EFtU,16-20K·13薪,234000,3-5年,,
186,哈尔滨,Golang,本科,Golang开发工程师,f83675b81a17fbb51nZ93NS6FVBW,4-9K,78000,1-3年,,
187,哈尔滨,Golang,本科,Golang高级工程师,9448a4d831e93eb11XZ70t-9EVZR,13-15K,168000,3-5年,,
188,哈尔滨,Golang,本科,Go语言工程师,d60477e2c91da1f21HZz0t-6EVRU,8-13K,126000,3-5年,,
189,哈尔滨,Golang,本科,golang高级开发工程师,08b34b2c1af781941HVz09q-GVdT,20-30K·13薪,325000,3-5年,,
190,哈尔滨,Golang,本科,Golang,f601897bf82432631nx53N68GVFR,12-15K,162000,3-5年,,
191,哈尔滨,Node.js,大专,nodejs技术员,2f73729996962af133Bz3Ny4E1E~,3-8K,66000,经验不限,,
192,哈尔滨,Node.js,学历不限,工程师,11194b034cd9fb221nVy3ty7EVRX,10-15K·13薪,162500,1-3年,,
193,哈尔滨,Node.js,本科,nodejs开发,3d27883256314e2533N93dW1Flc~,5-7K,72000,3-5年,,
194,哈尔滨,语音/视频/图形开发,大专,媒介专员,6b3e7875bfdd3a281HR82dS-ElJR,2-5K,42000,在校/应届,,
195,哈尔滨,语音/视频/图形开发,学历不限,语音/视频/图形开发,3bb724c96ef9a7391XB52926EFNU,3-8K,66000,经验不限,,
196,哈尔滨,语音/视频/图形开发,中专/中技,游戏美工３Ｄ设计师,4256c90da7c7f8c51XF82N25GVc~,4-5K,54000,1-3年,,
197,哈尔滨,语音/视频/图形开发,大专,语音/视频/图形开发,a6d8aa51eb8a08b81HN42927FFpZ,2-3K,30000,在校/应届,,
198,哈尔滨,语音/视频/图形开发,本科,OpenGL开发工程师,e03badd743cdc4971nF83ty6FVRR,10-11K,126000,1-3年,,
199,哈尔滨,语音/视频/图形开发,本科,视频会议系统开发工程师,8bc9cebbba812bb01HBy3dy7FFpT,7-10K,102000,3-5年,,
200,哈尔滨,语音/视频/图形开发,学历不限,语音/视频/图形开发,2846b34aaddcf30d1XB-0t64FVdW,3-8K,66000,经验不限,,
201,哈尔滨,语音/视频/图形开发,本科,高级音视频开发工程师,663f5b71f460eee21HZy2N2_GFBT,15-16K,186000,经验不限,,
202,哈尔滨,GIS工程师,本科,GIS开发工程师,8651bc94340b68ec1HRy3t-8FlNZ,5-7K,72000,经验不限,,
203,哈尔滨,GIS工程师,大专,gis开发工程师,44a7678ffffe553e1XB42d61FlJU,6-10K,96000,1-3年,,
204,哈尔滨,GIS工程师,本科,三维webgis开发岗位,727704c09bb372611HV43dy4FlZS,12-15K,162000,经验不限,,
205,哈尔滨,GIS工程师,本科,遥感技术支持,39a0c53c47656b391nV53Ny1ElZV,6-8K,84000,1-3年,,
206,哈尔滨,GIS工程师,本科,遥感数据处理工程师,45ee2e9f4fe73a001HB409q6GFBR,5-10K,90000,1-3年,,
207,哈尔滨,GIS工程师,大专,GIS工程师,4ea23b2260f87df41nV53925E1VY,5-6K,66000,1-3年,,
208,哈尔滨,GIS工程师,学历不限,gis工程师,b8830b4e258101871HJ72tm7FlJX,4-8K,72000,经验不限,,
209,哈尔滨,GIS工程师,本科,卫星遥感内业,ed916de70a3d44d03n143tm-FlI~,5-6K,66000,3-5年,,
210,哈尔滨,GIS工程师,本科,遥感开发工程师,6dd8bb8fbef9ff511HN52966F1NS,6-11K,102000,3-5年,,
211,哈尔滨,GIS工程师,本科,GIS全栈开发工程师,da211e15e5d9bd8d1Xx-09i4GVBQ,10-15K,150000,1-3年,,
212,哈尔滨,GIS工程师,本科,gis工程师,36a657efb90b8e731X143dW7E1ZS,10-12K,132000,1-3年,,
213,哈尔滨,GIS工程师,本科,数据处理专员,0dafecb47db3d6d41XN62di5ElBR,4-7K,66000,1-3年,,
214,哈尔滨,GIS工程师,本科,GIS高级开发工程师,6bbc1e5a140fcc341Xdy2N29ElpS,8-13K,126000,1-3年,,
215,哈尔滨,GIS工程师,大专,gis数据处理工程师,15988b594f6ad1b91X153tm5FFRW,4-8K,72000,经验不限,,
216,哈尔滨,GIS工程师,本科,GIS工程师,6b07ff0d7036977d1Hd829y1EldZ,6-7K,78000,1-3年,,
217,哈尔滨,GIS工程师,大专,测绘地理信息内业,c8a7dfcea6841de51nN739-8EVVS,7-8K,90000,1-3年,,
218,哈尔滨,GIS工程师,学历不限,三维gis开发工程师,99e277b474db03391Xx90966GFZZ,13-26K,234000,1-3年,,
219,哈尔滨,全栈工程师,本科,初级全栈工程师,f5177033e8a20c691X1z3NW1FlJX,15-30K·15薪,337500,经验不限,,
220,哈尔滨,全栈工程师,大专,全栈开发,b548af8a4b2e6f3f1nJ93d-9FVNV,8-12K,120000,5-10年,,
